"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","L1150"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","L1199"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","L12XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","L1200"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SERVICES AND INSTITUTIONAL OPERATIONS   ","L1201"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","L1225"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","PATIENTS' ACCOUNT                       ","L1242"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","L1250"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","L1299"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","L13XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","L1300"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SERVICES AND INSTITUTIONAL OPERATIONS   ","L1301"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","L1325"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","PATIENTS' ACCOUNT                       ","L1342"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","L1399"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","L14XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","L1400"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SERVICES AND INSTITUTIONAL OPERATIONS   ","L1401"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","L1425"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","L1450"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","L1499"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SERVICES AND INSTITUTIONAL OPERATIONS   ","L1501"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","M01XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","M0100"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","PROGRAM DIRECTION                       ","M0101"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","COMMUNITY SERVICES                      ","M0102"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","M0125"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","WAITING LIST EQUITY FUND                ","M0130"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","M0150"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","M0199"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","M02XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","M0200"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SERVICES AND INSTITUTIONAL OPERATIONS   ","M0201"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","M0225"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","PATIENTS' ACCOUNT                       ","M0242"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","M0250"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","M0299"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","M03XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","M04XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","M0400"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SERVICES AND INSTITUTIONAL OPERATIONS   ","M0401"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","M0425"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","PATIENTS' ACCOUNT                       ","M0442"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","M0499"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","M05XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","M0500"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SERVICES AND INSTITUTIONAL OPERATIONS   ","M0501"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","M0525"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","PATIENTS' ACCOUNT                       ","M0542"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","M0550"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","M0599"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SERVICES AND INSTITUTIONAL OPERATIONS   ","M0601"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","M0650"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","M07XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","M0700"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SERVICES AND INSTITUTIONAL OPERATIONS   ","M0701"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","M0725"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","PATIENTS' ACCOUNT                       ","M0742"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","M0750"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","M0799"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","M09XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","M0900"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SERVICES AND INSTITUTIONAL OPERATIONS   ","M0901"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","M0950"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","M0999"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SERVICES AND INSTITUTIONAL OPERATIONS   ","M1501"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","P01XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","P0100"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","EXECUTIVE DIRECTION                     ","P0101"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","P0125"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","P0150"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","P0199"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","P02XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","P0200"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","BOARD OF PHYSICIAN QUALITY ASSURANCE    ","P0206"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","P0225"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","HHEFA-BOND PROGRAM FEES ACCOUNT         ","P0240"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","P0250"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","P0299"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","P03XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","P0300"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","NURS. HOMES CIVIL MNY. PENLTS. ESCR ACCT","P0341"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","P0350"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","P0399"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","Q01XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","Q0100"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","DEPUTY SECRETARY- HEALTH CARE FINANCING ","Q0101"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","OFC OF OPERATIONS","Q0102"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","MEDICAL CARE PROVIDER REIMBURSEMENTS    ","Q0103"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","OFFICE OF HEALTH SERVICES               ","Q0104"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","OFFICE OF FINANCE                       ","Q0105"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","KIDNEY DISEASE TREATMENT SERVICES       ","Q0106"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHILDRENS HEALTH PROGRAM                ","Q0107"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","INFORMATION TECHNOLOGY DEV PROJECTS     ","Q0108"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","OFFICE OF ELIGIBILITY SERVICES          ","Q0109"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","HEALTH CARE COVERAGE FD OPERATIONS      ","Q0110"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","Q0125"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","HEALTH CARE COVERAGE FUND               ","Q0130"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","UNDISTRIBUTED RECEIPTS                  ","Q0137"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","NURSING HOMES APPEAL ESCROW ACCOUNT     ","Q0141"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","MANAGED CARE ORG.(MCO)SOLVENCY ACCOUNTS ","Q0142"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","SHORT-TERM PRESCRIPTION DRUG SUBSIDY FD ","Q0143"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","Q0150"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","Q0199"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","FIXED ASSETS                            ","R01XX"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","GENERAL FUND REVENUE                    ","R0100"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","HEALTH CARE COMMISSION                  ","R0101"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","HEALTH SERVICES COST REVIEW COMMISSION  ","R0102"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","MARYLAND COMMUNITY HEALTH RESOURCE COMM ","R0103"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CLEARING ACCOUNT                        ","R0125"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","HOSPITAL UNCOMPENSATED CARE ACCOUNT     ","R0130"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","TRAUMA PHYSICIAN FUND- REVENUE ACCOUNT  ","R0131"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CORPORATE PURCHASING CARD DEFAULT       ","R0150"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","CHARGEBACK CLEARING ACCOUNT             ","R0199"
"DEPARTMENT OF HEALTH AND MENTAL HYGIENE ","M00","UNDISTRIBUTED RECEIPTS                  ","X0137"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FIXED ASSETS                            ","A01XX"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL FUND REVENUE                    ","A0100"
"DEPARTMENT OF HUMAN RESOURCES ","N00","OFFICE OF THE SECRETARY                 ","A0101"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CITIZENS REVIEW BOARD FOR CHILDREN      ","A0102"
"DEPARTMENT OF HUMAN RESOURCES ","N00","COMMISSIONS                             ","A0103"
"DEPARTMENT OF HUMAN RESOURCES ","N00","LEGAL SERVICES                          ","A0104"
"DEPARTMENT OF HUMAN RESOURCES ","N00","OFFICE OF GRANTS MANAGEMENT             ","A0105"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCOUNT                        ","A0125"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CHARGEBACK CLEARING                     ","A0199"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FIXED ASSETS                            ","B00XX"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL FUND REVENUE                    ","B0000"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL ADMINISTRATION - STATE          ","B0004"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCOUNT                        ","B0025"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CASEY FOUNDATION ACC                    ","B0030"
"DEPARTMENT OF HUMAN RESOURCES ","N00","UNDISTRIBUTED DISBURSEMENTS             ","B0038"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CHARGEBACK CLEARING                     ","B0099"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FIXED ASSETS                            ","C01XX"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL FUND REVENUE                    ","C0100"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL ADMINISTRATION                  ","C0101"
"DEPARTMENT OF HUMAN RESOURCES ","N00","OFFICE FOR NEW AMERICANS                ","C0103"
"DEPARTMENT OF HUMAN RESOURCES ","N00","LEGAL SERVICES                          ","C0104"
"DEPARTMENT OF HUMAN RESOURCES ","N00","SHELTER AND NUTRITION                   ","C0105"
"DEPARTMENT OF HUMAN RESOURCES ","N00","ADULT SERVICES                          ","C0107"
"DEPARTMENT OF HUMAN RESOURCES ","N00","VICTIM SERVICES                         ","C0111"
"DEPARTMENT OF HUMAN RESOURCES ","N00","OFFICE OF HOME ENERGY PROGRAMS          ","C0112"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCOUNT                        ","C0125"
"DEPARTMENT OF HUMAN RESOURCES ","N00","RENT LEVERAGING DEMO                    ","C0126"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CHARGEBACK CLEARING                     ","C0199"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FIXED ASSETS                            ","D01XX"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL FUND REVENUE                    ","D0100"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL ADMINISTRATION                  ","D0101"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CHARGEBACK CLEARING                     ","D0199"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FIXED ASSETS                            ","E01XX"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL FUND REVENUE                    ","E0100"
"DEPARTMENT OF HUMAN RESOURCES ","N00","DIVISION OF BUDGET","E0101"
"DEPARTMENT OF HUMAN RESOURCES ","N00","ADMINISTRATIVE SERVICES                 ","E0102"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCOUNT                        ","E0125"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CORPORATE PURCHASING CARD DEFAULT HQ    ","E0150"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CHARGEBACK CLEARING                     ","E0199"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FIXED ASSETS                            ","F00XX"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL FUND REVENUE                    ","F0000"
"DEPARTMENT OF HUMAN RESOURCES ","N00","MAJOR INFORMATION TECHNOLOGY DEVELOPMENT","F0002"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL ADMISISTRATION                  ","F0004"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCOUNT                        ","F0025"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CHARGEBACK CLEARING                     ","F0099"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FIXED ASSETS                            ","G00XX"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL FUND REVENUE                    ","G0000"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FOSTER CARE MAINTENANCE PAYMENTS        ","G0001"
"DEPARTMENT OF HUMAN RESOURCES ","N00","LOCAL FAMILY INVESTMENT PROGRAM         ","G0002"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CHILD WELFARE SERVICES                  ","G0003"
"DEPARTMENT OF HUMAN RESOURCES ","N00","ADULT SERVICES                          ","G0004"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL ADMINISTRATION                  ","G0005"
"DEPARTMENT OF HUMAN RESOURCES ","N00","LOCAL CHILD SUPPORT ENFORCEMENT ADMINIS ","G0006"
"DEPARTMENT OF HUMAN RESOURCES ","N00","ASSISTANCE PAYMENTS                     ","G0008"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CHILD CARE PURCHASE OF CARE             ","G0009"
"DEPARTMENT OF HUMAN RESOURCES ","N00","WORK OPPORTUNITIES PROGRAM              ","G0010"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCOUNT                        ","G0025"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCNT CCS                      ","G0026"
"DEPARTMENT OF HUMAN RESOURCES ","N00","UNDISTRIBUTED RECEIPTS                  ","G0037"
"DEPARTMENT OF HUMAN RESOURCES ","N00","RECOVERIES ACCOUNT                      ","G0041"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CORPORATE PURCHASING CARD DEFAULT LOCAL ","G0050"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CHARGE BACK CLEARING                    ","G0099"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FIXED ASSETS                            ","H00XX"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL FUND REVENUE                    ","H0000"
"DEPARTMENT OF HUMAN RESOURCES ","N00","SUPPORT ENFORCEMENT - STATE             ","H0008"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCOUNT                        ","H0025"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCOUNT                        ","H0026"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CS REINVESTMENT FUND-HB 718             ","H0041"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CHARGEBACK CLEARING                     ","H0099"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FIXED ASSETS                            ","I00XX"
"DEPARTMENT OF HUMAN RESOURCES ","N00","GENERAL FUND REVENUE                    ","I0000"
"DEPARTMENT OF HUMAN RESOURCES ","N00","DIRECTOR'S OFFICE                       ","I0004"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FIA- MD OFFICE FOR NEW AMERICANS        ","I0005"
"DEPARTMENT OF HUMAN RESOURCES ","N00","FAMILY INVESTMENT ADMINISTRATION- OHEP  ","I0006"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCOUNT                        ","I0025"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCT-TITLE                     ","I0026"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CLEARING ACCT-FOOD STAMPS               ","I0028"
"DEPARTMENT OF HUMAN RESOURCES ","N00","DISABILITY ENTITLEMENT                  ","I0030"
"DEPARTMENT OF HUMAN RESOURCES ","N00","RECOVERIES ACCOUNT                      ","I0041"
"DEPARTMENT OF HUMAN RESOURCES ","N00","CHARGEBACK CLEARING                     ","I0099"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","FIXED ASSETS                            ","A01XX"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","GENERAL FUND REVENUE                    ","A0100"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","GENERAL ADMINISTRATION                  ","A0101"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","PROGRAM ANALYSIS AND AUDIT              ","A0102"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","LEGAL SERVICES                          ","A0105"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","EQUAL OPPORTUNITY AND PROGRAM EQUITY    ","A0108"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","GOVERNORS WORKFORCE INVESTMENT BOARD    ","A0109"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","CAPITAL ACQUISITION                     ","A0110"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","APPEALS                                 ","A0111"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","LOWER APPEALS                           ","A0112"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","CHARGEBACK CLEARING ACCOUNT             ","A0199"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","FIXED ASSETS                            ","B01XX"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","OFFICE OF BUDGET AND FISCAL SERVICES    ","B0103"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","OFFICE OF GENERAL SERVICES              ","B0104"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","OFFICE OF INFORMATION TECHNOLOGY        ","B0105"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","OFFICE OF PERSONNEL SERVICES            ","B0106"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","FIXED ASSETS                            ","C01XX"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","GENERAL FUND REVENUE                    ","C0100"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","FINANCIAL REGULATION                    ","C0102"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","FINANCIAL INSTITUTIONS- MORTGAGE REGULAT","C0130"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","FINANCIAL INSTITUTIONS- MONEY TRANSMISS ","C0135"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","FINANCIAL INSTITUTIONS- DEBT MANAGEMENT ","C0140"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","CHARGEBACK CLEARING ACCOUNT             ","C0199"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","FIXED ASSETS                            ","D01XX"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","GENERAL FUND REVENUE                    ","D0100"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","GENERAL ADMINISTRATION                  ","D0101"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","EMPLOYMENT STANDARDS                    ","D0102"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","RAILROAD SAFETY & HEALTH                ","D0103"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","MEDIATION AND CONCILIATION              ","D0104"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","SAFETY INSPECTION                       ","D0105"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","APPRENTICESHIP AND TRAINING             ","D0106"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","PREVAILING WAGE                         ","D0107"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","OCCUPATIONAL SAFETY & HEALTH ADM        ","D0108"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","CLEARING ACCOUNT                        ","D0125"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","CHARGEBACK CLEARING ACCOUNT             ","D0199"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","FIXED ASSETS                            ","E01XX"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","GENERAL FUND REVENUE                    ","E0100"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","RACING COMMISSION                       ","E0102"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","RACETRACK OPERATION                     ","E0103"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","SHARE OF RACING REVENUE TO LOCAL SUBDIV ","E0104"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","MARYLAND FACILITY REDEVELOPMENT PROGRAM ","E0105"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","SHARE OF VLT REV FOR LOCAL IMPACT GRANTS","E0106"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","CLEARING ACCOUNT                        ","E0125"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","SHARE OF RACING REVENUE                 ","E0130"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","JOCKEY INJURY COMPENSATION FUND         ","E0141"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","RACING FACILITY REDEVELOPMENT ACCOUNT   ","E0145"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","CHARGEBACK CLEARING ACCOUNT             ","E0199"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","FIXED ASSETS                            ","F01XX"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","GENERAL FUND REVENUE                    ","F0100"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","OCCUPATIONAL AND PROFESSIONAL LICENSING ","F0101"
"DEPARTMENT OF LABOR, LICENSING, AND REGULATION ","P00","CLEARING ACCOUNT                        ","F0125"
